"data.country","data.iso_code","data.gid_0","data.survey_date","anxious_7d","depressed_7d","finance","food_security","worried_become_ill"
"Russia","RUS","RUS",2020-12-05,0.077653,0.087518,0.574821,0.203462,0.800686
"Russia","RUS","RUS",2020-12-06,0.071434,0.094989,0.565512,0.189066,0.790781
"Russia","RUS","RUS",2020-12-07,0.051577,0.052542,0.560572,0.188687,0.760017
"Russia","RUS","RUS",2020-12-08,0.052419,0.068259,0.540296,0.200088,0.80446
"Russia","RUS","RUS",2020-12-09,0.084757,0.082109,0.60198,0.215098,0.782387
"Russia","RUS","RUS",2020-12-10,0.06588,0.085899,0.569142,0.225208,0.800559
"Russia","RUS","RUS",2020-12-11,0.065449,0.066573,0.549252,0.220723,0.79451
"Russia","RUS","RUS",2020-12-12,0.087314,0.10226,0.564093,0.216996,0.790487
"Russia","RUS","RUS",2020-12-13,0.071466,0.086627,0.605205,0.199991,0.797891
"Russia","RUS","RUS",2020-12-14,0.077746,0.097018,0.589973,0.22268,0.794869
"Russia","RUS","RUS",2020-12-15,0.073015,0.094366,0.55475,0.195391,0.798128
"Russia","RUS","RUS",2020-12-16,0.075188,0.087051,0.568402,0.219633,0.792561
"Russia","RUS","RUS",2020-12-17,0.066466,0.095838,0.570132,0.234746,0.765082
"Russia","RUS","RUS",2020-12-18,0.059823,0.088786,0.552845,0.208821,0.804436
"Russia","RUS","RUS",2020-12-19,0.071593,0.069522,0.57081,0.200305,0.726525
"Russia","RUS","RUS",2020-12-20,0.076643,0.102141,0.528225,0.190574,0.804706
"Russia","RUS","RUS",2020-12-21,0.065786,0.071277,0.580911,0.202298,0.809777
"Russia","RUS","RUS",2020-12-22,0.079547,0.095621,0.570279,0.224609,0.808275
"Russia","RUS","RUS",2020-12-23,0.058023,0.066482,0.553582,0.226395,0.797112
"Russia","RUS","RUS",2020-12-24,0.082256,0.087423,0.602168,0.228698,0.798871
"Russia","RUS","RUS",2020-12-25,0.076187,0.101409,0.549488,0.189005,0.780293
"Russia","RUS","RUS",2020-12-26,0.066659,0.079293,0.502808,0.193644,0.789254
"Russia","RUS","RUS",2020-12-27,0.063928,0.073567,0.556418,0.203223,0.779157
"Russia","RUS","RUS",2020-12-28,0.082925,0.085216,0.52418,0.165016,0.765567
"Russia","RUS","RUS",2020-12-29,0.067157,0.08924,0.531945,0.182505,0.760564
"Russia","RUS","RUS",2020-12-30,0.088723,0.116992,0.537813,0.200839,0.77748
"Russia","RUS","RUS",2020-12-31,0.062619,0.098573,0.503078,0.147668,0.733451
"Russia","RUS","RUS",2021-01-01,0.085141,0.085584,0.495021,0.162728,0.759575
"Russia","RUS","RUS",2021-01-02,0.05677,0.072057,0.513795,0.153192,0.767901
"Russia","RUS","RUS",2021-01-03,0.059381,0.073322,0.50397,0.183679,0.790183
"Russia","RUS","RUS",2021-01-04,0.046625,0.071328,0.552434,0.198623,0.75115
"Russia","RUS","RUS",2021-01-05,0.053387,0.085104,0.509309,0.175355,0.747959
"Russia","RUS","RUS",2021-01-06,0.086549,0.091952,0.538383,0.167125,0.757383
"Russia","RUS","RUS",2021-01-07,0.053158,0.064247,0.556205,0.203448,0.775548
"Russia","RUS","RUS",2021-01-08,0.070073,0.075442,0.56241,0.183668,0.741346
"Russia","RUS","RUS",2021-01-09,0.05831,0.070964,0.529377,0.193915,0.764904
"Russia","RUS","RUS",2021-01-10,0.055249,0.06366,0.539807,0.173004,0.773657
"Russia","RUS","RUS",2021-01-11,0.048621,0.052833,0.568433,0.214969,0.77556
"Russia","RUS","RUS",2021-01-12,0.063091,0.077708,0.542993,0.180016,0.755464
"Russia","RUS","RUS",2021-01-13,0.06858,0.071135,0.553964,0.203902,0.799183
"Russia","RUS","RUS",2021-01-14,0.046203,0.057728,0.527587,0.185345,0.789276
"Russia","RUS","RUS",2021-01-15,0.056628,0.066803,0.530408,0.214094,0.799617
"Russia","RUS","RUS",2021-01-16,0.070828,0.059725,0.552816,0.188951,0.79275
"Russia","RUS","RUS",2021-01-17,0.05062,0.061528,0.543713,0.182273,0.747426
"Russia","RUS","RUS",2021-01-18,0.057686,0.062466,0.549713,0.201859,0.7975
"Russia","RUS","RUS",2021-01-19,0.044064,0.061611,0.518529,0.181071,0.778784
"Russia","RUS","RUS",2021-01-20,0.043997,0.065177,0.546387,0.213507,0.763249
"Russia","RUS","RUS",2021-01-21,0.044351,0.053183,0.52626,0.190829,0.788887
"Russia","RUS","RUS",2021-01-22,0.067493,0.083543,0.527999,0.223517,0.791447
"Russia","RUS","RUS",2021-01-23,0.062849,0.068365,0.537314,0.196023,0.802086
"Russia","RUS","RUS",2021-01-24,0.051012,0.060931,0.523514,0.159801,0.767916
"Russia","RUS","RUS",2021-01-25,0.053168,0.058025,0.549203,0.187454,0.760877
"Russia","RUS","RUS",2021-01-26,0.087236,0.104522,0.576084,0.211861,0.778242
"Russia","RUS","RUS",2021-01-27,0.061236,0.060865,0.501182,0.179046,0.721807
"Russia","RUS","RUS",2021-01-28,0.067613,0.073712,0.49892,0.191995,0.775334
"Russia","RUS","RUS",2021-01-29,0.085418,0.090551,0.525522,0.181462,0.679612
"Russia","RUS","RUS",2021-01-30,0.04551,0.059287,0.515423,0.175649,0.769198
"Russia","RUS","RUS",2021-01-31,0.082068,0.088367,0.550525,0.1846,0.782136
"Russia","RUS","RUS",2021-02-01,0.071938,0.068868,0.576144,0.185703,0.780198
"Russia","RUS","RUS",2021-02-02,0.054098,0.073179,0.508679,0.178103,0.775309
"Russia","RUS","RUS",2021-02-03,0.049242,0.062685,0.549683,0.214087,0.775608
"Russia","RUS","RUS",2021-02-04,0.053756,0.067862,0.551694,0.182659,0.782589
"Russia","RUS","RUS",2021-02-05,0.055546,0.070061,0.544847,0.228323,0.76325
"Russia","RUS","RUS",2021-02-06,0.070977,0.059976,0.529817,0.153262,0.739549
"Russia","RUS","RUS",2021-02-07,0.055718,0.067453,0.537379,0.183646,0.73899
"Russia","RUS","RUS",2021-02-08,0.045717,0.06558,0.501061,0.198051,0.741481
"Russia","RUS","RUS",2021-02-09,0.058865,0.088868,0.491883,0.140414,0.749003
"Russia","RUS","RUS",2021-02-10,0.073416,0.080442,0.527716,0.207486,0.715701
"Russia","RUS","RUS",2021-02-11,0.055553,0.074952,0.530041,0.198229,0.761011
"Russia","RUS","RUS",2021-02-12,0.049538,0.070162,0.463895,0.16034,0.753552
"Russia","RUS","RUS",2021-02-13,0.052518,0.05494,0.462562,0.174923,0.701489
"Russia","RUS","RUS",2021-02-14,0.083568,0.069774,0.538865,0.187498,0.762562
"Russia","RUS","RUS",2021-02-15,0.04906,0.053573,0.501806,0.17703,0.7233
"Russia","RUS","RUS",2021-02-16,0.053491,0.065746,0.507309,0.188604,0.768299
"Russia","RUS","RUS",2021-02-17,0.059763,0.08174,0.492454,0.173285,0.711111
"Russia","RUS","RUS",2021-02-18,0.041425,0.066879,0.496038,0.193292,0.760284
"Russia","RUS","RUS",2021-02-19,0.065094,0.057983,0.504573,0.190251,0.710006
"Russia","RUS","RUS",2021-02-20,0.044811,0.058162,0.488139,0.17054,0.725777
"Russia","RUS","RUS",2021-02-21,0.054878,0.074049,0.502353,0.193168,0.744832
"Russia","RUS","RUS",2021-02-22,0.037209,0.06657,0.484809,0.162469,0.723093
"Russia","RUS","RUS",2021-02-23,0.047316,0.045401,0.502245,0.171679,0.733615
"Russia","RUS","RUS",2021-02-24,0.042136,0.052491,0.502192,0.194245,0.713807
"Russia","RUS","RUS",2021-02-25,0.058763,0.085124,0.501492,0.180025,0.738735
"Russia","RUS","RUS",2021-02-26,0.044793,0.041713,0.533403,0.183973,0.736043
"Russia","RUS","RUS",2021-02-27,0.041656,0.045453,0.486397,0.174153,0.692855
"Russia","RUS","RUS",2021-02-28,0.057993,0.076616,0.481172,0.141717,0.701656
"Russia","RUS","RUS",2021-03-01,0.057236,0.063089,0.478352,0.183638,0.722813
"Russia","RUS","RUS",2021-03-02,0.075556,0.060412,0.527631,0.227973,0.7446
"Russia","RUS","RUS",2021-03-03,0.051639,0.073198,0.51651,0.201447,0.735281
"Russia","RUS","RUS",2021-03-04,0.060136,0.053919,0.496933,0.205325,0.723247
"Russia","RUS","RUS",2021-03-05,0.039413,0.051119,0.4742,0.167019,0.736007
"Russia","RUS","RUS",2021-03-06,0.052494,0.053439,0.488501,0.157162,0.715405
"Russia","RUS","RUS",2021-03-07,0.043223,0.058618,0.44383,0.148376,0.701302
"Russia","RUS","RUS",2021-03-08,0.03201,0.066364,0.513872,0.174716,0.704694
"Russia","RUS","RUS",2021-03-09,0.0355,0.076956,0.49867,0.172589,0.717912
"Russia","RUS","RUS",2021-03-10,0.046606,0.0466,0.479626,0.168206,0.705629
"Russia","RUS","RUS",2021-03-11,0.053819,0.075248,0.552759,0.200357,0.703872
"Russia","RUS","RUS",2021-03-12,0.063705,0.069622,0.51988,0.176531,0.724484
"Russia","RUS","RUS",2021-03-13,0.039189,0.065458,0.48193,0.186028,0.711448
"Russia","RUS","RUS",2021-03-14,0.049421,0.059034,0.477909,0.164675,0.745062
"Russia","RUS","RUS",2021-03-15,0.035411,0.043309,0.488382,0.157514,0.7525
"Russia","RUS","RUS",2021-03-16,0.062598,0.070597,0.480018,0.20212,0.698139
"Russia","RUS","RUS",2021-03-17,0.056252,0.079863,0.463803,0.172059,0.702748
"Russia","RUS","RUS",2021-03-18,0.036376,0.066768,0.499712,0.164932,0.719143
"Russia","RUS","RUS",2021-03-19,0.042328,0.055155,0.490451,0.171512,0.711244
"Russia","RUS","RUS",2021-03-20,0.049214,0.058288,0.470111,0.199809,0.70681
"Russia","RUS","RUS",2021-03-21,0.054152,0.074174,0.492117,0.176921,0.650348
"Russia","RUS","RUS",2021-03-22,0.067357,0.070044,0.472445,0.196619,0.739249
"Russia","RUS","RUS",2021-03-23,0.05324,0.057606,0.49374,0.195498,0.692676
"Russia","RUS","RUS",2021-03-24,0.046706,0.048922,0.510786,0.171486,0.69102
"Russia","RUS","RUS",2021-03-25,0.062666,0.089074,0.488283,0.16591,0.690045
"Russia","RUS","RUS",2021-03-26,0.038132,0.047387,0.492527,0.188602,0.702109
"Russia","RUS","RUS",2021-03-27,0.069264,0.074356,0.504177,0.172183,0.685826
"Russia","RUS","RUS",2021-03-28,0.064453,0.084993,0.523064,0.194942,0.681353
"Russia","RUS","RUS",2021-03-29,0.040727,0.056306,0.470302,0.175526,0.703329
"Russia","RUS","RUS",2021-03-30,0.048162,0.063093,0.475847,0.183291,0.68685
"Russia","RUS","RUS",2021-03-31,0.062841,0.056061,0.506711,0.205962,0.72437
"Russia","RUS","RUS",2021-04-01,0.050769,0.067497,0.480739,0.182478,0.710568
"Russia","RUS","RUS",2021-04-02,0.046594,0.052799,0.467908,0.158482,0.659924
"Russia","RUS","RUS",2021-04-03,0.043813,0.058571,0.478982,0.146081,0.707338
"Russia","RUS","RUS",2021-04-04,0.047295,0.079524,0.503162,0.162624,0.682707
"Russia","RUS","RUS",2021-04-05,0.047325,0.049363,0.536414,0.220249,0.678371
"Russia","RUS","RUS",2021-04-06,0.056715,0.047855,0.493343,0.189084,0.685349
"Russia","RUS","RUS",2021-04-07,0.045057,0.058276,0.482413,0.199893,0.655765
"Russia","RUS","RUS",2021-04-08,0.048562,0.053176,0.520625,0.192634,0.729137
"Russia","RUS","RUS",2021-04-09,0.059137,0.074305,0.496505,0.14876,0.731461
"Russia","RUS","RUS",2021-04-10,0.045797,0.076542,0.460957,0.16971,0.656257
"Russia","RUS","RUS",2021-04-11,0.089815,0.099245,0.530162,0.191779,0.692204
"Russia","RUS","RUS",2021-04-12,0.062758,0.071731,0.504603,0.20116,0.687532
"Russia","RUS","RUS",2021-04-13,0.062389,0.059031,0.532179,0.243637,0.683629
"Russia","RUS","RUS",2021-04-14,0.066206,0.057479,0.524894,0.173606,0.669555
"Russia","RUS","RUS",2021-04-15,0.065918,0.084272,0.485512,0.213779,0.71343
"Russia","RUS","RUS",2021-04-16,0.079466,0.072644,0.466297,0.183346,0.702109
"Russia","RUS","RUS",2021-04-17,0.059503,0.077519,0.49976,0.218742,0.696879
"Russia","RUS","RUS",2021-04-18,0.055863,0.059023,0.480129,0.153719,0.691661
"Russia","RUS","RUS",2021-04-19,0.042796,0.056137,0.473909,0.164092,0.66695
"Russia","RUS","RUS",2021-04-20,0.050991,0.057411,0.507878,0.220431,0.690718
"Russia","RUS","RUS",2021-04-21,0.05817,0.084466,0.509129,0.187512,0.697298
"Russia","RUS","RUS",2021-04-22,0.037298,0.076498,0.521519,0.195895,0.770476
"Russia","RUS","RUS",2021-04-23,0.068458,0.063158,0.474954,0.188388,0.648923
"Russia","RUS","RUS",2021-04-24,0.043139,0.037242,0.514237,0.190908,0.689137
"Russia","RUS","RUS",2021-04-25,0.053627,0.05759,0.471192,0.167866,0.680011
"Russia","RUS","RUS",2021-04-26,0.053858,0.080156,0.513524,0.186656,0.680048
"Russia","RUS","RUS",2021-04-27,0.047375,0.060714,0.534939,0.225217,0.697976
"Russia","RUS","RUS",2021-04-28,0.051945,0.066159,0.525452,0.15252,0.687838
"Russia","RUS","RUS",2021-04-29,0.072505,0.051435,0.538715,0.198137,0.665146
"Russia","RUS","RUS",2021-04-30,0.055653,0.071777,0.473864,0.179201,0.630589
"Russia","RUS","RUS",2021-05-01,0.075929,0.06889,0.514686,0.198735,0.692493
"Russia","RUS","RUS",2021-05-02,0.034995,0.043128,0.470987,0.203441,0.698227
"Russia","RUS","RUS",2021-05-03,0.040896,0.052798,0.460704,0.177488,0.678027
"Russia","RUS","RUS",2021-05-04,0.046625,0.066225,0.476842,0.173199,0.644044
"Russia","RUS","RUS",2021-05-05,0.044393,0.082459,0.503188,0.173816,0.689388
"Russia","RUS","RUS",2021-05-06,0.053353,0.062583,0.453902,0.176633,0.698421
"Russia","RUS","RUS",2021-05-07,0.04852,0.058279,0.500938,0.186518,0.695049
"Russia","RUS","RUS",2021-05-08,0.044522,0.053997,0.474949,0.176051,0.714591
"Russia","RUS","RUS",2021-05-09,0.03998,0.05862,0.455732,0.170171,0.695954
"Russia","RUS","RUS",2021-05-10,0.063552,0.063353,0.494071,0.181628,0.628503
"Russia","RUS","RUS",2021-05-11,0.047592,0.043575,0.5016,0.18397,0.693347
"Russia","RUS","RUS",2021-05-12,0.038491,0.053694,0.507348,0.166071,0.685076
"Russia","RUS","RUS",2021-05-13,0.044999,0.047596,0.534551,0.213676,0.663503
"Russia","RUS","RUS",2021-05-14,0.044891,0.077365,0.470599,0.169864,0.682987
"Russia","RUS","RUS",2021-05-15,0.048602,0.056704,0.498287,0.18791,0.701344
"Russia","RUS","RUS",2021-05-16,0.057707,0.048044,0.477371,0.215884,0.687496
"Russia","RUS","RUS",2021-05-17,0.045779,0.062431,0.490579,0.197109,0.686521
"Russia","RUS","RUS",2021-05-18,0.052011,0.048882,0.504344,0.201126,0.686479
"Russia","RUS","RUS",2021-05-19,0.030034,0.042866,0.442969,0.172817,0.632897
"Russia","RUS","RUS",2021-05-20,0.038883,0.068964,0.446779,0.206942,NA
"Russia","RUS","RUS",2021-05-21,0.057178,0.064576,0.529714,0.167717,NA
"Russia","RUS","RUS",2021-05-22,0.052283,0.05914,0.47948,0.178793,NA
"Russia","RUS","RUS",2021-05-23,0.044101,0.041151,0.422951,0.130572,NA
"Russia","RUS","RUS",2021-05-24,0.039559,0.045183,0.400729,0.196381,NA
"Russia","RUS","RUS",2021-05-25,0.040828,0.068974,0.502509,0.205096,NA
"Russia","RUS","RUS",2021-05-26,0.037634,0.061124,0.446698,0.173946,NA
"Russia","RUS","RUS",2021-05-27,0.059327,0.032169,0.552989,0.20973,NA
"Russia","RUS","RUS",2021-05-28,0.054073,0.053932,0.464753,0.157274,NA
"Russia","RUS","RUS",2021-05-29,0.098899,0.086981,0.484784,0.169435,NA
"Russia","RUS","RUS",2021-05-30,0.06992,0.059732,0.503041,0.176496,NA
"Russia","RUS","RUS",2021-05-31,0.092971,0.102811,0.495863,0.149808,NA
"Russia","RUS","RUS",2021-06-01,0.062857,0.056695,0.507762,0.167969,NA
"Russia","RUS","RUS",2021-06-02,0.049496,0.05419,0.357561,0.120722,NA
"Russia","RUS","RUS",2021-06-03,0.053006,0.096157,0.529417,0.226291,NA
"Russia","RUS","RUS",2021-06-04,0.061712,0.040725,0.419194,0.141917,NA
"Russia","RUS","RUS",2021-06-05,0.015609,0.028123,0.462518,0.221893,NA
"Russia","RUS","RUS",2021-06-06,0.050769,0.069541,0.412076,0.159448,NA
"Russia","RUS","RUS",2021-06-07,0.050016,0.056673,0.521571,0.213849,NA
"Russia","RUS","RUS",2021-06-08,0.054112,0.04981,0.507459,0.147034,NA
"Russia","RUS","RUS",2021-06-09,0.046092,0.04681,0.439407,0.164241,NA
"Russia","RUS","RUS",2021-06-10,0.044168,0.038213,0.410939,0.185884,NA
"Russia","RUS","RUS",2021-06-11,0.078925,0.116745,0.418604,0.165635,NA
"Russia","RUS","RUS",2021-06-12,0.161598,0.144012,0.520181,0.195138,NA
"Russia","RUS","RUS",2021-06-13,0.078858,0.068575,0.489591,0.18767,NA
"Russia","RUS","RUS",2021-06-14,0.056758,0.080042,0.471656,0.166342,NA
"Russia","RUS","RUS",2021-06-15,0.072271,0.068529,0.436982,0.141832,NA
"Russia","RUS","RUS",2021-06-16,0.057941,0.033243,0.497448,0.19059,NA
"Russia","RUS","RUS",2021-06-17,0.055527,0.05582,0.500793,0.155402,NA
"Russia","RUS","RUS",2021-06-18,0.08472,0.078217,0.500794,0.14539,NA
"Russia","RUS","RUS",2021-06-19,0.080432,0.059807,0.465764,0.234869,NA
"Russia","RUS","RUS",2021-06-20,0.043924,0.046875,0.483579,0.161629,NA
"Russia","RUS","RUS",2021-06-21,0.076608,0.060317,0.438,0.167141,NA
"Russia","RUS","RUS",2021-06-22,0.066305,0.059235,0.478436,0.187008,NA
"Russia","RUS","RUS",2021-06-23,0.05992,0.063814,0.536445,0.247136,NA
"Russia","RUS","RUS",2021-06-24,0.050633,0.047154,0.461839,0.162494,NA
"Russia","RUS","RUS",2021-06-25,0.030293,0.06697,0.445232,0.176553,NA
"Russia","RUS","RUS",2021-06-26,0.04624,0.03432,0.451972,0.176877,NA
"Russia","RUS","RUS",2021-06-27,0.052374,0.071786,0.50412,0.181522,NA
"Russia","RUS","RUS",2021-06-28,0.058226,0.047505,0.483616,0.167105,NA
"Russia","RUS","RUS",2021-06-29,0.049071,0.045104,0.475859,0.18658,NA
"Russia","RUS","RUS",2021-06-30,0.039603,0.035868,0.517601,0.179238,NA
"Russia","RUS","RUS",2021-07-01,0.040318,0.076297,0.502925,0.151993,NA
"Russia","RUS","RUS",2021-07-02,0.048737,0.046081,0.470285,0.17772,NA
"Russia","RUS","RUS",2021-07-03,0.054977,0.03998,0.487278,0.217851,NA
"Russia","RUS","RUS",2021-07-04,0.059214,0.056806,0.454101,0.236504,NA
"Russia","RUS","RUS",2021-07-05,0.035484,0.041021,0.494917,0.188902,NA
"Russia","RUS","RUS",2021-07-06,0.057659,0.049601,0.507851,0.199839,NA
"Russia","RUS","RUS",2021-07-07,0.068181,0.046204,0.499436,0.208299,NA
"Russia","RUS","RUS",2021-07-08,0.082439,0.080477,0.52072,0.229274,NA
"Russia","RUS","RUS",2021-07-09,0.047827,0.061833,0.45454,0.162551,NA
"Russia","RUS","RUS",2021-07-10,0.076157,0.079945,0.468041,0.140333,NA
"Russia","RUS","RUS",2021-07-11,0.071809,0.04927,0.510909,0.201354,NA
"Russia","RUS","RUS",2021-07-12,0.035783,0.027544,0.438778,0.180818,NA
"Russia","RUS","RUS",2021-07-13,0.069297,0.09341,0.492443,0.137088,NA
"Russia","RUS","RUS",2021-07-14,0.046595,0.046615,0.455327,0.191084,NA
"Russia","RUS","RUS",2021-07-15,0.041604,0.05764,0.526807,0.183871,NA
"Russia","RUS","RUS",2021-07-16,0.043805,0.065313,0.498112,0.199691,NA
"Russia","RUS","RUS",2021-07-17,0.039862,0.036812,0.492024,0.213797,NA
"Russia","RUS","RUS",2021-07-18,0.06815,0.069034,0.441569,0.176299,NA
"Russia","RUS","RUS",2021-07-19,0.04284,0.042957,0.451299,0.157905,NA
"Russia","RUS","RUS",2021-07-20,0.068075,0.057113,0.451798,0.180766,NA
"Russia","RUS","RUS",2021-07-21,0.051041,0.057231,0.474554,0.212378,NA
"Russia","RUS","RUS",2021-07-22,0.050186,0.086663,0.526317,0.216631,NA
"Russia","RUS","RUS",2021-07-23,0.045116,0.056992,0.486552,0.156162,NA
"Russia","RUS","RUS",2021-07-24,0.062155,0.077723,0.486488,0.202861,NA
"Russia","RUS","RUS",2021-07-25,0.069846,0.085503,0.465113,0.185612,NA
"Russia","RUS","RUS",2021-07-26,0.051893,0.067513,0.440935,0.155561,NA
"Russia","RUS","RUS",2021-07-27,0.054533,0.059626,0.502144,0.222222,NA
"Russia","RUS","RUS",2021-07-28,0.028235,0.032897,0.48192,0.191483,NA
"Russia","RUS","RUS",2021-07-29,0.057353,0.06127,0.458352,0.187006,NA
"Russia","RUS","RUS",2021-07-30,0.044551,0.073199,0.462591,0.169011,NA
"Russia","RUS","RUS",2021-07-31,0.066844,0.044399,0.448398,0.13008,NA
"Russia","RUS","RUS",2021-08-01,0.058982,0.056628,0.47361,0.156194,NA
"Russia","RUS","RUS",2021-08-02,0.050568,0.046383,0.496172,0.160609,NA
"Russia","RUS","RUS",2021-08-03,0.034812,0.028324,0.522525,0.210014,NA
"Russia","RUS","RUS",2021-08-04,0.050848,0.063865,0.491938,0.197149,NA
"Russia","RUS","RUS",2021-08-05,0.091558,0.09328,0.500029,0.190125,NA
"Russia","RUS","RUS",2021-08-06,0.045839,0.040704,0.479384,0.199886,NA
"Russia","RUS","RUS",2021-08-07,0.061269,0.072492,0.400566,0.164046,NA
"Russia","RUS","RUS",2021-08-08,0.07435,0.103213,0.499895,0.257869,NA
"Russia","RUS","RUS",2021-08-09,0.066943,0.049119,0.438564,0.180313,NA
"Russia","RUS","RUS",2021-08-10,0.046823,0.096438,0.489386,0.211788,NA
"Russia","RUS","RUS",2021-08-11,0.083496,0.045149,0.449768,0.177714,NA
"Russia","RUS","RUS",2021-08-12,0.04158,0.072624,0.424187,0.181355,NA
"Russia","RUS","RUS",2021-08-13,0.088246,0.104295,0.502566,0.176005,NA
"Russia","RUS","RUS",2021-08-14,0.079193,0.100202,0.402688,0.188656,NA
"Russia","RUS","RUS",2021-08-15,0.065411,0.058517,0.489469,0.206601,NA
"Russia","RUS","RUS",2021-08-16,0.054031,0.067701,0.492675,0.194169,NA
"Russia","RUS","RUS",2021-08-17,0.060421,0.063638,0.533498,0.230365,NA
"Russia","RUS","RUS",2021-08-18,0.059032,0.074439,0.485855,0.19676,NA
"Russia","RUS","RUS",2021-08-19,0.042828,0.039084,0.500907,0.16987,NA
"Russia","RUS","RUS",2021-08-20,0.040291,0.046109,0.43489,0.21535,NA
"Russia","RUS","RUS",2021-08-21,0.106806,0.092034,0.468817,0.178075,NA
"Russia","RUS","RUS",2021-08-22,0.040562,0.08194,0.477159,0.156996,NA
"Russia","RUS","RUS",2021-08-23,0.046543,0.080231,0.500441,0.185748,NA
"Russia","RUS","RUS",2021-08-24,0.063206,0.074347,0.454454,0.165321,NA
"Russia","RUS","RUS",2021-08-25,0.06338,0.073782,0.465866,0.157734,NA
"Russia","RUS","RUS",2021-08-26,0.064805,0.079124,0.473515,0.167114,NA
"Russia","RUS","RUS",2021-08-27,0.085871,0.077575,0.472679,0.160099,NA
"Russia","RUS","RUS",2021-08-28,0.065668,0.096312,0.547616,0.193612,NA
"Russia","RUS","RUS",2021-08-29,0.034091,0.058105,0.453924,0.147261,NA
"Russia","RUS","RUS",2021-08-30,0.076385,0.088197,0.478494,0.216889,NA
"Russia","RUS","RUS",2021-08-31,0.092625,0.100901,0.527522,0.155427,NA
"Russia","RUS","RUS",2021-09-01,0.095142,0.080423,0.444183,0.177739,NA
"Russia","RUS","RUS",2021-09-02,0.062957,0.044827,0.480231,0.181038,NA
"Russia","RUS","RUS",2021-09-03,0.081555,0.082986,0.487401,0.212026,NA
"Russia","RUS","RUS",2021-09-04,0.083145,0.089518,0.45353,0.153982,NA
"Russia","RUS","RUS",2021-09-05,0.07804,0.111874,0.490246,0.196594,NA
"Russia","RUS","RUS",2021-09-06,0.06937,0.058273,0.432042,0.180789,NA
"Russia","RUS","RUS",2021-09-07,0.051919,0.068326,0.506825,0.155625,NA
"Russia","RUS","RUS",2021-09-08,0.085863,0.054158,0.493296,0.187714,NA
"Russia","RUS","RUS",2021-09-09,0.090388,0.089993,0.50903,0.218229,NA
"Russia","RUS","RUS",2021-09-10,0.058092,0.060616,0.471989,0.189036,NA
"Russia","RUS","RUS",2021-09-11,0.061088,0.046062,0.430441,0.165619,NA
"Russia","RUS","RUS",2021-09-12,0.034643,0.04387,0.452677,0.132534,NA
"Russia","RUS","RUS",2021-09-13,0.107078,0.100955,0.483211,0.129004,NA
"Russia","RUS","RUS",2021-09-14,0.080674,0.075589,0.485748,0.219701,NA
"Russia","RUS","RUS",2021-09-15,0.076895,0.094702,0.46532,0.196557,NA
"Russia","RUS","RUS",2021-09-16,0.111025,0.111461,0.51559,0.185906,NA
"Russia","RUS","RUS",2021-09-17,0.035621,0.063481,0.390136,0.16648,NA
"Russia","RUS","RUS",2021-09-18,0.062754,0.080309,0.449311,0.163441,NA
"Russia","RUS","RUS",2021-09-19,0.076147,0.096031,0.50726,0.185994,NA
"Russia","RUS","RUS",2021-09-20,0.03647,0.048426,0.42119,0.17539,NA
"Russia","RUS","RUS",2021-09-21,0.061589,0.058354,0.467484,0.170967,NA
"Russia","RUS","RUS",2021-09-22,0.066507,0.03456,0.460922,0.204972,NA
"Russia","RUS","RUS",2021-09-23,0.075989,0.101214,0.422759,0.164905,NA
"Russia","RUS","RUS",2021-09-24,0.088097,0.102009,0.412056,0.149045,NA
"Russia","RUS","RUS",2021-09-25,0.085661,0.10601,0.479929,0.182579,NA
"Russia","RUS","RUS",2021-09-26,0.115526,0.096545,0.408877,0.201399,NA
"Russia","RUS","RUS",2021-09-27,0.06364,0.072,0.477434,0.184342,NA
"Russia","RUS","RUS",2021-09-28,0.061673,0.060226,0.508344,0.254185,NA
"Russia","RUS","RUS",2021-09-29,0.049387,0.055695,0.438352,0.202855,NA
"Russia","RUS","RUS",2021-09-30,0.081044,0.048573,0.520512,0.193497,NA
"Russia","RUS","RUS",2021-10-01,0.073802,0.066649,0.444522,0.189372,NA
"Russia","RUS","RUS",2021-10-02,0.068062,0.046414,0.51393,0.164483,NA
"Russia","RUS","RUS",2021-10-03,0.044255,0.077078,0.463446,0.203963,NA
"Russia","RUS","RUS",2021-10-04,0.059456,0.076597,0.476076,0.182509,NA
"Russia","RUS","RUS",2021-10-05,0.084406,0.091621,0.439006,0.184415,NA
"Russia","RUS","RUS",2021-10-06,0.085376,0.091657,0.473515,0.198728,NA
"Russia","RUS","RUS",2021-10-07,0.089367,0.130279,0.516452,0.188909,NA
"Russia","RUS","RUS",2021-10-08,0.083326,0.094098,0.513339,0.17447,NA
"Russia","RUS","RUS",2021-10-09,0.110046,0.118897,0.488267,0.211105,NA
"Russia","RUS","RUS",2021-10-10,0.084792,0.068077,0.396427,0.175837,NA
"Russia","RUS","RUS",2021-10-11,0.065835,0.049518,0.514314,0.191478,NA
"Russia","RUS","RUS",2021-10-12,0.054514,0.082263,0.520141,0.218973,NA
"Russia","RUS","RUS",2021-10-13,0.052942,0.10043,0.479108,0.205503,NA
"Russia","RUS","RUS",2021-10-14,0.060132,0.051505,0.436108,0.169048,NA
"Russia","RUS","RUS",2021-10-15,0.084547,0.085718,0.447086,0.208892,NA
"Russia","RUS","RUS",2021-10-16,0.051063,0.070981,0.518031,0.210257,NA
